Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,31079,2,58,29,29,29.0,0.0,61,61,61.0,0.0,5791.6921393867,128.7042697642,10359.6666666667,17937.4068452866,31072,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,40,64.3521348821,64.3521348821,29,61,41.8,17.5271218402,307.2,0,0,0,52.25,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,115280597,16,508,424,0,31.75,104.610706909,1806,0,129.4285714286,482.5531001926,20.1248090344,0.2602345996,3975193.0,4914494.76205713,10168499,39,115280597,7685373.13333333,4278680.24975003,10205490,148,111442563,8572504.84615385,3796428.79303168,10205459,698,332,424,0.1387917864,0.1214428131,0,1806,74.8387096774,330.0669726762,108944.206451613,0,1,0,77.3333333333,508,8192,946,15,20,40481.7272727273,75033,36731,10090667.0,10168499,10058302,Normal Traffic
53,179,2,86,43,43,43.0,0.0,59,59,59.0,0.0,1139664.804,22346.36872,59.66666667,63.31139971,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,40,40,11173.18436,11173.18436,43,59,49.4,8.76356092,76.8,0,0,0,61.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,253,2,76,38,38,38.0,0.0,90,90,90.0,0.0,1011857.708,15810.27668,84.33333333,104.3567599,202,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,64,64,7905.13834,7905.13834,38,90,58.8,28.48157299,811.2,0,0,0,73.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,474,1,51,51,51,51.0,0.0,112,112,112.0,0.0,343881.856540084,4219.4092827004,474.0,0.0,474,474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,2109.7046413502,2109.7046413502,51,112,71.3333333333,35.2183664206,1240.3333333333,0,0,0,107.0,51,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61348,1,56,56,56,56.0,0.0,174,174,174.0,0.0,3749.103475,32.60089978,61348.0,0.0,61348,61348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,16.30044989,16.30044989,56,174,95.33333333,68.12733176,4641.333333,0,0,0,143.0,56,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,37003,2,72,36,36,36.0,0.0,116,116,116.0,0.0,8215.550091,108.0993433,12334.33333,21357.62984,36996,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,54.04967165,54.04967165,36,116,68.0,43.8178046,1920.0,0,0,0,85.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,49499,2,76,38,38,38.0,0.0,66,66,66.0,0.0,4202.105093,80.80971333,16499.66667,28533.23613,49447,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,40,40.40485666,40.40485666,38,66,49.2,15.33623161,235.2,0,0,0,61.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
46676,48,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.6666666667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20833.3333333333,20833.3333333333,0,0,0.0,0.0,0.0,0,0,1,0.0,0,413,1444,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,136319,2,70,35,35,35.0,0.0,72,72,72.0,0.0,1569.847196649,29.3429382551,45439.6666666667,78696.8831424303,136311,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,14.6714691276,14.6714691276,35,72,49.8,20.2657346277,410.7,0,0,0,62.25,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,249,2,82,41,41,41.0,0.0,57,57,57.0,0.0,787148.5944,16064.25703,83.0,136.8320138,241,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,40,8032.128514,8032.128514,41,57,47.4,8.76356092,76.8,0,0,0,59.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,166,2,70,35,35,35.0,0.0,63,63,63.0,0.0,1180722.892,24096.38554,55.33333333,90.64399226,160,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,12048.19277,12048.19277,35,63,46.2,15.33623161,235.2,0,0,0,57.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,23743,2,82,41,41,41.0,0.0,124,124,124.0,0.0,13898.83334,168.4707072,7914.333333,13702.83129,23737,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,84.23535358,84.23535358,41,124,74.2,45.46097227,2066.7,0,0,0,92.75,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,32070,1,62,62,62,62.0,0.0,121,121,121.0,0.0,5706.26754,62.36357967,32070.0,0.0,32070,32070,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,31.18178983,31.18178983,62,121,81.66666667,34.06366588,1160.333333,0,0,0,122.5,62,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
53,61352,2,94,47,47,47.0,0.0,103,103,103.0,0.0,4889.816143,65.19754857,20450.66667,35375.70152,61299,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,40,40,32.59877429,32.59877429,47,103,69.4,30.67246322,940.8,0,0,0,86.75,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31008,4,132,33,33,33.0,0.0,61,61,61.0,0.0,8191.434469,193.498452,6201.6,13608.58704,30544,3,30595,10198.33333,17619.87856,30544,3,48,48.0,0.0,48,48,80,40,128.998968,64.499484,33,61,41.0,13.66260102,186.6666667,0,0,0,47.83333333,132,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,176,2,90,45,45,45.0,0.0,61,61,61.0,0.0,1204545.45454545,22727.2727272727,58.6666666667,95.5527777374,169,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,11363.6363636364,11363.6363636364,45,61,51.4,8.7635609201,76.8,0,0,0,64.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
2000,999710,2,12,6,6,6.0,0.0,0,0,0.0,0.0,12.00348101,2.000580168,999710.0,0.0,999710,999710,999710,999710.0,0.0,999710,999710,0,0.0,0.0,0,0,40,0,2.000580168,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,4971,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,50544,2,64,32,32,32.0,0.0,98,98,98.0,0.0,5144.032922,79.13896803,16848.0,29136.56776,50492,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,64,40,39.56948401,39.56948401,32,98,58.4,36.1496888,1306.8,0,0,0,73.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
22,1336313,41,2728,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7005.843691,62.111197,16296.5,106015.3318,953495,0,1336313,33407.825,159582.3344,997309,0,382691,9333.926829,23238.13104,119908,1,1328,1360,30.68143466,31.42976234,0,976,111.452381,241.6427915,58391.23867,0,1,0,112.7951807,2728,29200,243,24,32,0.0,0,0,0.0,0,0,Normal Traffic
53,250,2,82,41,41,41.0,0.0,265,265,265.0,0.0,2448000.0,16000.0,83.33333333,101.7120117,198,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,8000.0,8000.0,41,265,130.6,122.6898529,15052.8,0,0,0,163.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61893,2,88,44,44,44.0,0.0,101,101,101.0,0.0,4685.505631,64.62766387,20631.0,35732.20816,61891,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,32.31383194,32.31383194,44,101,66.8,31.22018578,974.7,0,0,0,83.5,88,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,184,2,80,40,40,40.0,0.0,78,78,78.0,0.0,1282608.696,21739.13043,61.33333333,101.0362971,178,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,10869.56522,10869.56522,40,78,55.2,20.81345719,433.2,0,0,0,69.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,3443071,5,123,46,0,24.6,23.27659769,46,46,46.0,0.0,49.08408801,1.742630344,688614.2,1519174.945,3406055,16,3443071,860767.75,1696942.045,3406055,16,0,0.0,0.0,0,0,160,32,1.452191953,0.290438391,0,46,30.71428571,21.68497395,470.2380952,0,0,1,35.83333333,123,1934,399,2,32,0.0,0,0,0.0,0,0,Normal Traffic
53,60656,1,53,53,53,53.0,0.0,107,107,107.0,0.0,2637.826431,32.97283039,60656.0,0.0,60656,60656,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.48641519,16.48641519,53,107,71.0,31.17691454,972.0,0,0,0,106.5,53,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5554906,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.160252577,0.720084192,1851635.333,3182922.721,5526923,118,5554906,2777453.0,3888337.763,5526923,27983,0,0.0,0.0,0,0,72,32,0.540063144,0.180021048,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,65535,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,368588,22,904,222,0,41.0909090909,68.048938336,2920,0,1202.2,745.9589465916,83993.5103693012,127.5136466733,8012.7826086957,27942.6864499564,182911,0,368588,17551.8095238095,47120.1155013642,217613,48,344844,14368.5,43513.7187732589,207308,1,452,512,59.6872388683,67.8264078049,0,2920,644.9791666667,794.3084102668,630925.850620567,0,1,0,658.7021276596,904,8192,1013,21,20,0.0,0,0,0.0,0,0,Normal Traffic
123,71473,1,48,48,48,48.0,0.0,48,48,48.0,0.0,1343.164552,27.98259483,71473.0,0.0,71473,71473,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,13.99129741,13.99129741,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
54462,239,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12552.30126,119.5,167.5843071,238,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,32,64,4184.100418,8368.200837,0,0,0.0,0.0,0.0,0,0,1,0.0,0,395,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5121544,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.781014475,1707181.333,2883316.455,5036185,80,5121544,2560772.0,3500762.637,5036185,85359,0,0.0,0.0,0,0,72,32,0.585760856,0.195253619,0,0,0.0,0.0,0.0,0,1,0,0.0,0,8192,26883,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,61292727,16,760,363,0,47.5,100.5246238491,1460,2,378.1333333333,590.6728447489,104.9390411362,0.5057696323,2043090.9,4046683.94168823,10007807,29,61292727,4086181.8,5034130.27595112,10058483,1572,61241203,4374371.64285714,5105870.05802672,10058289,49,332,304,0.2610423909,0.2447272415,0,1460,201.0,437.1513357209,191101.290322581,0,1,0,207.4838709677,760,8192,31088,15,20,163244.333333333,724791,50483,9999193.33333333,10007807,9981055,Normal Traffic
52970,77,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,1,0.0,0,290,266,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,62135,2,78,39,39,39.0,0.0,244,244,244.0,0.0,9109.197715,64.37595558,20711.66667,35867.5968,62128,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,32.18797779,32.18797779,39,244,121.0,112.2831243,12607.5,0,0,0,151.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,117703,3,31,31,0,10.33333333,17.89785834,6,6,6.0,0.0,314.3505263,33.98384068,39234.33333,63753.38463,112796,3,4907,2453.5,3465.530335,4904,3,0,0.0,0.0,0,0,96,20,25.48788051,8.495960171,0,31,7.4,13.44618905,180.8,0,0,1,9.25,31,252,0,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,117473643,16,1398,517,0,87.375,144.0235513,512,0,126.8571429,162.2874265,27.01882668,0.255376434,4050815.276,15100000.0,59000000,20,117000000,7831576.2,20600000.0,59000000,20,117000000,9029360.615,22000000.0,59100000,48,332,292,0.136200765,0.119175669,0,517,102.3870968,150.1107763,22533.24516,0,1,0,105.8,1398,8192,360,15,20,125592.0,164216,86968,58600000.0,59000000,58200000,Normal Traffic
53,48492,1,48,48,48,48.0,0.0,145,145,145.0,0.0,3980.037944,41.24391652,48492.0,0.0,48492,48492,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20.62195826,20.62195826,48,145,80.33333333,56.00297611,3136.333333,0,0,0,120.5,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,66454,2,158,79,79,79.0,0.0,207,207,207.0,0.0,8607.4577903512,60.1920125199,22151.3333333333,38353.3790210632,66438,1,1,1.0,0.0,1,1,15,15.0,0.0,15,15,64,40,30.09600626,30.09600626,79,207,130.2,70.1084873607,4915.2,0,0,0,162.75,158,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
42106,53,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1039,339,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,63504,2,80,40,40,40.0,0.0,56,56,56.0,0.0,3023.431595,62.98815823,21168.0,36661.45345,63501,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,64,64,31.49407911,31.49407911,40,56,46.4,8.76356092,76.8,0,0,0,58.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,619,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,59773.82876,3231.017771,619.0,0.0,619,619,619,619.0,0.0,619,619,0,0.0,0.0,0,0,64,0,3231.017771,0.0,0,37,24.66666667,21.36195996,456.3333333,0,0,1,37.0,37,33304,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
123,66016537,2,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9083621881,0.0605908789,22005512.3333333,38086458.0944908,65983966,16279,66000245,66000245.0,0.0,66000245,66000245,66000258,66000258.0,0.0,66000258,66000258,40,40,0.0302954395,0.0302954395,48,48,48.0,0.0,0.0,0,0,0,60.0,96,-1,-1,1,20,16279.0,16279,16279,65983966.0,65983966,65983966,Normal Traffic
63480,52,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,171,2,80,40,40,40.0,0.0,136,136,136.0,0.0,2058479.532,23391.81287,57.0,92.66606714,164,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,11695.90643,11695.90643,40,136,78.4,52.58136552,2764.8,0,0,0,98.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,369057,19,316,316,0,16.63157895,72.4953719,4344,0,1690.318182,973.1579124,101618.4492,111.0939503,9226.425,32383.71781,121859,2,368811,20489.5,46663.19038,122839,49,247268,11774.66667,36470.49019,122028,2,616,712,51.48256231,59.61138794,0,4344,892.9285714,1097.202438,1203853.19,0,1,0,914.7073171,316,29200,235,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50674,1,62,62,62,62.0,0.0,90,90,90.0,0.0,2999.565852,39.46797174,50674.0,0.0,50674,50674,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19.73398587,19.73398587,62,90,71.33333333,16.16580754,261.3333333,0,0,0,107.0,62,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
42475,1486,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,20861.37281,2018.84253,743.0,1045.103823,1482,4,1486,743.0,1045.103823,1482,4,0,0.0,0.0,0,0,96,0,2018.84253,0.0,0,31,7.75,15.5,240.25,0,0,1,10.33333333,31,939,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,71838,2,82,41,41,41.0,0.0,170,170,170.0,0.0,5874.3283498984,55.6808374398,23946.0,41470.4924976784,71832,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,64,64,27.8404187199,27.8404187199,41,170,92.6,70.6562099182,4992.3,0,0,0,115.75,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,237,2,78,39,39,39.0,0.0,90,90,90.0,0.0,1088607.595,16877.63713,79.0,94.3980932,185,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,40,8438.818565,8438.818565,39,90,59.4,27.93385043,780.3,0,0,0,74.25,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,314830,10,548,191,0,54.8,70.62388642,1430,0,439.3333333,602.3999917,14299.78083,60.35003018,17490.55556,30377.12892,122671,3,314830,34981.11111,38476.81362,122671,3,271244,33905.5,55170.2643,159149,4,212,192,31.76317378,28.5868564,0,1430,225.1,441.3931175,194827.8842,0,1,0,236.9473684,548,8192,351,9,20,0.0,0,0,0.0,0,0,Normal Traffic
80,115469386,16,323,323,0,20.1875,80.75,1206,0,86.14285714,322.3170577,13.24160501,0.259809124,3981702.966,4888853.762,10000000,56,115000000,7697959.067,4184548.266,10000000,221,111000000,8502027.615,3767842.345,10100000,1040,520,456,0.138564866,0.121244258,0,1206,49.32258065,222.362375,49445.02581,0,1,0,50.96666667,323,29200,939,1,32,26154.09091,47977,23191,10000000.0,10000000,9998315,Normal Traffic
443,5617026,9,388,195,0,43.11111111,77.86437639,1418,0,683.3333333,666.8477088,798.9993281,2.6704523,401216.1429,1301644.336,4890212,9,5617026,702128.25,1704428.594,4890212,16,690083,138016.6,280263.2715,637903,49,296,200,1.60227138,1.06818092,0,1418,280.5,505.4003034,255429.4667,0,1,0,299.2,388,29200,349,3,32,0.0,0,0,0.0,0,0,Normal Traffic
80,2769508,2,6,6,0,3.0,4.242640687,6,0,3.0,4.242640687,4.332899562,1.444299854,923169.3333,1554650.887,2718082,105,51426,51426.0,0.0,51426,51426,2718187,2718187.0,0.0,2718187,2718187,52,52,0.722149927,0.722149927,0,6,2.4,3.286335345,10.8,0,1,0,3.0,6,8192,106,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31524,2,70,35,35,35.0,0.0,99,99,99.0,0.0,8501.459206,126.8874508,10508.0,18196.05982,31519,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,40,64,63.44372542,63.44372542,35,99,60.6,35.05424368,1228.8,0,0,0,75.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48457,2,68,34,34,34.0,0.0,91,91,91.0,0.0,5159.213323,82.54741317,16152.33333,27931.63814,48405,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,64,64,41.27370659,41.27370659,34,91,56.8,31.22018578,974.7,0,0,0,71.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,83407,4,240,60,60,60.0,0.0,188,188,188.0,0.0,11893.48616,95.91521095,11915.28571,31277.13075,82845,48,83162,27720.66667,47930.46465,83066,48,83186,27728.66667,47943.45503,83089,48,80,80,47.95760548,47.95760548,60,188,116.8888889,67.46192342,4551.111111,0,0,0,131.5,240,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
13626,4,2,36,18,18,18.0,0.0,0,0,0.0,0.0,9000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,18,18,18.0,0.0,0.0,0,0,0,27.0,36,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,60108229,20,1198,517,0,59.9,145.3268186,2920,0,947.4583333,905.3297732,398.2316631,0.732012916,1397865.791,3494306.529,10000000,4,50300000,2647802.842,4535876.042,10000000,70,60100000,2612112.174,4485627.553,10100000,4,420,492,0.332733144,0.399279772,0,2920,531.9333333,799.6549085,639447.9727,0,1,0,544.0227273,1198,29200,127,19,20,44762.33333,131763,23232,9973275.167,10000000,9776739,Normal Traffic
53,62917,2,78,39,39,39.0,0.0,115,115,115.0,0.0,4895.338303,63.57582211,20972.33333,36280.98657,62866,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,40,40,31.78791106,31.78791106,39,115,69.4,41.62691437,1732.8,0,0,0,86.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,47775,3,443,437,0,147.6666666667,250.5879752369,860,0,218.0,428.0093456924,27524.8560962847,146.5201465201,7962.5,12134.3829303348,23648,2,24122,12061.0,16549.12710689,23763,359,24169,8056.3333333333,13949.6485379859,24164,2,72,92,62.7943485086,83.7257980115,0,860,164.375,319.4915324163,102074.839285714,0,1,0,187.8571428571,443,8192,31,2,20,0.0,0,0,0.0,0,0,Normal Traffic
56280,91572696,6,11607,5840,0,1934.5,2375.523332,20,0,6.888888889,5.30199124,127.4288135,0.163804285,6540906.857,24000000.0,89800000,1,91600000,18300000.0,40600000.0,90900000,154,90900000,11400000.0,31700000.0,89800000,1,132,192,0.065521714,0.098282571,0,5840,729.6875,1676.323028,2810058.896,0,0,1,778.3333333,11607,229,256,4,20,1055805.0,1055805,1055805,89800000.0,89800000,89800000,Normal Traffic
53389,204,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9803.921569,204.0,0.0,204,204,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,4901.960784,4901.960784,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
59245,257,2,37,37,0,18.5,26.1629509039,6,6,6.0,0.0,167315.175097276,11673.1517509728,128.5,17.6776695297,141,116,257,257.0,0.0,257,257,0,0.0,0.0,0,0,64,20,7782.1011673152,3891.0505836576,0,37,20.0,19.7821468333,391.3333333333,0,0,1,26.6666666667,37,972,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,117629597,45,1862,386,0,41.37777778,111.6067139,2896,0,1118.803922,865.2227232,500.9028468,0.816121133,1238206.284,3277249.942,10200000,3,118000000,2673399.932,4439100.613,10200000,4,114000000,2281514.98,4263070.269,10200000,47,1448,1640,0.382556781,0.433564352,0,2896,607.4329897,829.8023347,688571.9147,0,1,0,613.7604167,1862,29200,135,7,32,182534.2727,1696860,30814,10200000.0,10200000,9984000,Normal Traffic
53,23290,1,39,39,39,39.0,0.0,99,99,99.0,0.0,5925.289824,85.87376556,23290.0,0.0,23290,23290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.93688278,42.93688278,39,99,59.0,34.64101615,1200.0,0,0,0,88.5,39,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,54062,4,120,30,30,30.0,0.0,207,207,207.0,0.0,17535.42229,147.9782472,7723.142857,13282.16504,31365,1,53601,17867.0,30903.25983,53551,1,22648,7549.333333,13031.68102,22597,3,104,80,73.9891236,73.9891236,30,207,108.6666667,93.28719097,8702.5,0,0,0,122.25,120,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,185,2,74,37,37,37.0,0.0,91,91,91.0,0.0,1383783.784,21621.62162,61.66666667,67.21111019,135,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,64,64,10810.81081,10810.81081,37,91,58.6,29.57701811,874.8,0,0,0,73.25,74,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,229,2,136,68,68,68.0,0.0,196,196,196.0,0.0,2305676.8558952,17467.2489082969,76.3333333333,90.8753725348,178,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,40,40,8733.6244541485,8733.6244541485,68,196,119.2,70.1084873607,4915.2,0,0,0,149.0,136,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
54287,4,1,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,4087553,5,135,46,6,27.0,20.1246117975,46,46,46.0,0.0,44.2807714053,1.4678708753,817510.6,1779395.26053356,4000366,4,4087553,1021888.25,1985957.03266517,4000366,4,0,0.0,0.0,0,0,100,20,1.2232257294,0.2446451459,6,46,32.4285714286,18.8667003197,355.9523809524,0,0,1,37.8333333333,135,254,123,4,20,0.0,0,0,0.0,0,0,Normal Traffic
53,768,2,104,52,52,52.0,0.0,112,112,112.0,0.0,427083.3333,5208.333333,256.0,437.3431147,761,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,2604.166667,2604.166667,52,112,76.0,32.86335345,1080.0,0,0,0,95.0,104,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
123,84645,1,48,48,48,48.0,0.0,48,48,48.0,0.0,1134.148503,23.6280938,84645.0,0.0,84645,84645,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,11.8140469,11.8140469,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,14178,1,47,47,47,47.0,0.0,63,63,63.0,0.0,7758.499083,141.0636197,14178.0,0.0,14178,14178,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,70.53180985,70.53180985,47,63,52.33333333,9.237604307,85.33333333,0,0,0,78.5,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
64651,625801,7,11601,4380,0,1657.285714,1763.211531,20,6,13.0,9.899494937,18579.38866,14.38156858,78225.125,211186.1806,600464,17,625801,104300.1667,243268.5199,600464,17,244,244.0,0.0,244,244,164,40,11.18566445,3.195904129,0,4380,1162.7,1645.241762,2706820.456,0,1,0,1291.888889,11601,8192,256,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30494,1,43,43,43,43.0,0.0,139,139,139.0,0.0,5968.3872237161,65.5866727881,30494.0,0.0,30494,30494,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.793336394,32.793336394,43,139,75.0,55.4256258422,3072.0,0,0,0,112.5,43,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
88,796,2,504,252,252,252.0,0.0,1442,1442,1442.0,0.0,4256281.407,5025.125628,265.3333333,455.2409618,791,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,64,64,2512.562814,2512.562814,252,1442,728.0,651.7898434,424830.0,0,0,0,910.0,504,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
