Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
51281,50,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,860000.0,60000.0,25.0,33.9411255,49,1,50,25.0,33.9411255,49,1,0,0.0,0.0,0,0,60,0,60000.0,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,72,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,83213094,5,387,375,0,77.4,166.3905045,4344,0,1656.428571,1760.597234,143.9917617,0.144208074,7564826.727,25000000.0,83100000,15,83100000,20800000.0,41500000.0,83100000,902,83200000,13900000.0,33900000.0,83100000,15,144,232,0.060086697,0.084121376,0,4344,922.1538462,1496.954066,2240871.474,1,0,0,999.0,387,0,235,2,20,15007.0,15007,15007,83100000.0,83100000,83100000,DoS
53,71491697,2,87,44,43,43.5,0.707106781,109,60,84.5,34.64823228,3.580835408,0.055950553,23800000.0,41200000.0,71400000,48268,71400000,71400000.0,0.0,71400000,71400000,71400000,71400000.0,0.0,71400000,71400000,64,64,0.027975277,0.027975277,43,109,59.8,28.4376511,808.7,0,0,0,74.75,87,-1,-1,1,32,61981.0,61981,61981,71400000.0,71400000,71400000,Normal Traffic
53,48080,1,43,43,43,43.0,0.0,100,100,100.0,0.0,2974.2096505824,41.5973377704,48080.0,0.0,48080,48080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20.7986688852,20.7986688852,43,100,62.0,32.9089653438,1083.0,0,0,0,93.0,43,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,174,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1275862.06896552,22988.5057471264,58.0,99.5941765366,173,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,40,40,11494.2528735632,11494.2528735632,32,79,50.8,25.7429602027,662.7,0,0,0,63.5,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,200,2,88,44,44,44.0,0.0,60,60,60.0,0.0,1040000.0,20000.0,66.66666667,32.33161507,104,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,40,40,10000.0,10000.0,44,60,50.4,8.76356092,76.8,0,0,0,63.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
47935,52,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,1,0.0,0,360,408,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,115300593,19,793,359,0,41.73684211,108.1674844,2860,0,673.4285714,936.7896013,129.5309904,0.346919291,2956425.462,4532643.959,9998158,40,115000000,6405588.5,4793901.306,10000000,497,110000000,5523300.4,5111783.564,10000000,50,392,564,0.164786663,0.182132628,0,2860,364.2682927,739.5687265,546961.9012,0,1,0,373.375,793,8192,351,18,20,49000.72727,172786,36323,9993354.273,9998158,9984067,Normal Traffic
443,111018875,36,6310,514,6,175.2777778,242.7909873,684,6,231.9444444,324.0664786,132.0496177,0.648538368,1563646.127,3640596.935,10000000,36,111000000,3171967.857,4694273.637,10000000,30187,111000000,3170977.6,4718867.27,10000000,1323,720,720,0.324269184,0.324269184,6,684,200.9041096,284.6817016,81043.67123,0,0,1,203.6944444,6310,64980,18412,35,20,79711.45455,100005,67281,10000000.0,10000000,10000000,Normal Traffic
80,221005,12,359,359,0,29.9166666667,103.6343733195,2896,0,1781.0666666667,825.3834608661,243392.683423452,190.0409492998,5390.3658536585,16099.9771952573,57622,2,221005,20091.3636363636,27451.2442168756,59185,202,120386,4151.2413793104,14686.5580613585,58066,2,396,968,54.2974140857,135.7435352141,0,2896,1250.9534883721,1066.3832276726,1137173.18826135,0,1,0,1280.7380952381,359,65535,939,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31286,2,66,33,33,33.0,0.0,49,49,49.0,0.0,5241.9612606278,127.8527136738,10428.6666666667,18018.8272740857,31235,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,40,64,63.9263568369,63.9263568369,33,49,39.4,8.7635609201,76.8,0,0,0,49.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,192,2,70,35,35,35.0,0.0,51,51,51.0,0.0,895833.3333,20833.33333,64.0,26.0,94,48,50,50.0,0.0,50,50,48,48.0,0.0,48,48,64,64,10416.66667,10416.66667,35,51,41.4,8.76356092,76.8,0,0,0,51.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
33918,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,340,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5277400,8,347,190,0,43.375,73.56811712,1591,0,823.25,818.6335668,689.7335809,2.27384697,479763.6364,1292931.732,4363844,3,5277400,753914.2857,1600284.185,4363844,3,476874,158958.0,137520.6994,240430,181,172,92,1.51589798,0.75794899,0,1591,280.0,559.4031045,312931.8333,0,1,0,303.3333333,347,8192,62,3,20,0.0,0,0,0.0,0,0,Normal Traffic
59016,66,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,1,0.0,0,768,237,0,32,0.0,0,0,0.0,0,0,Normal Traffic
59625,32,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,340,306,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,69500352,17,2677,1253,0,157.4705882353,369.1288930792,1493,0,508.2272727273,660.3012250422,199.3946735694,0.5611482371,1828956.63157895,3745838.3445826,10001470,26,63284045,3955252.8125,4897792.72966389,10023648,162,69477992,3308475.80952381,4583755.15105926,10023532,48,352,524,0.2446030777,0.3165451594,0,1493,346.45,569.2771822728,324076.51025641,0,1,0,355.3333333333,2677,8192,0,16,20,479022.285714286,3220058,21878,9449599.42857143,10001470,6194353,Normal Traffic
53,166,2,58,29,29,29.0,0.0,45,45,45.0,0.0,891566.2651,24096.38554,55.33333333,92.38145557,162,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,80,80,12048.19277,12048.19277,29,45,35.4,8.76356092,76.8,0,0,0,44.25,58,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,4243444,5,135,46,6,27.0,20.1246117975,46,6,26.0,28.2842712475,44.0679787456,1.6496034825,707240.666666667,1566819.8785846,3902461,3,4243444,1060861.0,1897076.24782611,3902461,3,4173717,4173717.0,0.0,4173717,4173717,100,40,1.1782882018,0.4713152807,6,46,29.125,19.8093592598,392.4107142857,0,0,1,33.2857142857,135,16328,360,4,20,0.0,0,0,0.0,0,0,Normal Traffic
53,238,2,80,40,40,40.0,0.0,56,56,56.0,0.0,806722.6891,16806.72269,79.33333333,97.83830197,189,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,64,64,8403.361345,8403.361345,40,56,46.4,8.76356092,76.8,0,0,0,58.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
61838,1112238,1,6,6,6,6.0,0.0,6,6,6.0,0.0,32.36717321,5.394528869,222447.6,477642.0396,1076648,1,0,0.0,0.0,0,0,1085004,271251.0,536945.7561,1076648,1,20,100,0.899088145,4.495440724,6,6,6.0,0.0,0.0,0,0,1,7.0,6,229,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,412687,3,26,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,28173.8945,24.23143932,45854.11111,131377.2191,395942,15,16017,8008.5,10410.73314,15370,647,412566,68761.0,160413.7432,395942,15,72,152,7.269431797,16.96200753,0,4380,1057.0,1468.855269,2157535.8,0,1,0,1162.7,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,115158072,40,1515,407,0,37.875,109.9599432,4186,0,1246.953488,1097.416814,478.7680016,0.720748434,1404366.732,3475380.89,10200000,6,115000000,2951585.692,4613588.48,10200000,49,115000000,2740756.595,4513367.001,10200000,49,1288,1384,0.347348643,0.373399791,0,4186,656.3571429,992.6436364,985341.389,0,1,0,664.2650602,1515,29200,1039,5,32,296497.6364,2027318,46008,10200000.0,10200000,10000000,Normal Traffic
80,73917648,9,62,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,157.7837,0.202928535,5279832.0,16600000.0,62200000,1,73500000,9191870.5,21800000.0,62200000,1,392642,78528.4,169670.297,381949,46,192,132,0.121757121,0.081171414,0,4380,729.3125,1399.285566,1958000.096,0,0,1,777.9333333,62,256,229,7,20,6005.0,6005,6005,36800000.0,62200000,11400000,DDoS
53,31243,2,88,44,44,44.0,0.0,100,100,100.0,0.0,9218.0648465256,128.028678424,10414.3333333333,17955.0160215282,31147,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,40,40,64.014339212,64.014339212,44,100,66.4,30.6724632203,940.8,0,0,0,83.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5256914,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7609026893,1752304.66666667,3014933.12805049,5233624,89,5256914,2628457.0,3684262.50364683,5233624,23290,0,0.0,0.0,0,0,104,40,0.570677017,0.1902256723,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
3322,37,1,2,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,91741,2,68,34,34,34.0,0.0,69,69,69.0,0.0,2245.45187,43.60100718,30580.33333,52963.22695,91737,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,40,40,21.80050359,21.80050359,34,69,48.0,19.17028951,367.5,0,0,0,60.0,68,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,215101,9,560,199,0,62.22222222,82.26295913,1460,0,514.6666667,678.9178644,16959.47485,69.73468278,15364.35714,15552.89433,46920,4,215101,26887.625,26876.65008,83126,4,131007,26201.4,26369.32442,55399,182,192,132,41.84080967,27.89387311,0,1460,228.0,458.3431029,210078.4,0,1,0,243.2,560,8192,980,8,20,0.0,0,0,0.0,0,0,Normal Traffic
61206,63,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,91432,1,52,52,52,52.0,0.0,177,177,177.0,0.0,2504.593578,21.87417972,91432.0,0.0,91432,91432,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10.93708986,10.93708986,52,177,93.66666667,72.16878365,5208.333333,0,0,0,140.5,52,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
60437,50,1,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,245,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
22,13853542,22,2008,640,0,91.27272727,138.1821372,976,0,88.5483871,223.315,343.0891537,3.825736407,266414.2692,720240.2714,2563043,3,11700000,556621.2381,1009796.965,2608497,309,13900000,461780.5333,905094.6772,2563043,3,712,1000,1.588041528,2.23769488,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force
8068,63,1,6,6,6,6.0,0.0,6,6,6.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,15873.01587,15873.01587,6,6,6.0,0.0,0.0,0,0,1,9.0,6,65535,16425,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,99949575,6,379,361,0,63.16666667,145.9375437,5792,0,1656.428571,2119.480114,119.8004094,0.130065586,8329131.25,28800000.0,99800000,45,99800000,20000000.0,44600000.0,99800000,192,99900000,16700000.0,40700000.0,99800000,69,164,232,0.06003027,0.070035315,0,5792,855.7142857,1664.989555,2772190.22,1,0,0,921.5384615,379,0,235,3,20,14963.0,14963,14963,99800000.0,99800000,99800000,DoS
53,60570,1,50,50,50,50.0,0.0,158,158,158.0,0.0,3434.043256,33.01964669,60570.0,0.0,60570,60570,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.50982334,16.50982334,50,158,86.0,62.35382907,3888.0,0,0,0,129.0,50,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,401277,2,100,50,50,50.0,0.0,187,187,187.0,0.0,1181.2289266517,9.9681765962,133759.0,231671.321792319,401270,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,4.9840882981,4.9840882981,50,187,104.8,75.0379903782,5630.7,0,0,0,131.0,100,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,23768,2,88,44,44,44.0,0.0,84,84,84.0,0.0,10770.78425,168.2935039,7922.666667,13717.26505,23762,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,84.14675194,84.14675194,44,84,60.0,21.9089023,480.0,0,0,0,75.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,555,1,72,72,72,72.0,0.0,136,136,136.0,0.0,374774.7748,3603.603604,555.0,0.0,555,555,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,1801.801802,1801.801802,72,136,93.33333333,36.95041723,1365.333333,0,0,0,140.0,72,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
55558,111,1,0,0,0,0.0,0.0,6,6,6.0,0.0,162162.162162162,36036.036036036,37.0,32.9089653438,63,0,0,0.0,0.0,0,0,48,24.0,33.941125497,48,0,32,60,9009.009009009,27027.027027027,0,6,3.6,3.286335345,10.8,0,0,1,4.5,0,972,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,101569470,2,87,45,42,43.5,2.1213203436,201,133,167.0,48.0832611207,4.1449463111,0.0393819127,33856490.0,58535048.4888044,101446942,60621,101508849,101508849.0,0.0,101508849,101508849,101507563,101507563.0,0.0,101507563,101507563,52,64,0.0196909563,0.0196909563,42,201,92.6,72.0576158362,5192.3,0,0,0,115.75,87,-1,-1,1,20,61907.0,61907,61907,101446942.0,101446942,101446942,Normal Traffic
26214,56,1,0,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17857.14286,17857.14286,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,1731994,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6716.53597,4.04158444,288665.6667,705246.6725,1728243,65,2842,1421.0,1871.004543,2744,98,1731885,577295.0,996750.6853,1728243,844,72,92,1.732107617,2.309476823,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,42635,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46.909815879,42635.0,0.0,42635,42635,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23.4549079395,23.4549079395,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,122,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61092,2,64,32,32,32.0,0.0,128,128,128.0,0.0,5238.001702,65.47502128,20364.0,35265.42047,61085,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,32.73751064,32.73751064,32,128,70.4,52.58136552,2764.8,0,0,0,88.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
55515,92,1,6,6,6,6.0,0.0,6,6,6.0,0.0,130434.782608696,21739.1304347826,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10869.5652173913,10869.5652173913,6,6,6.0,0.0,0.0,0,0,1,9.0,6,119,255,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53402,2700,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,15925.92593,1111.111111,1350.0,1904.945669,2697,3,2700,1350.0,1904.945669,2697,3,0,0.0,0.0,0,0,60,0,1111.111111,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,1013,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,1206479,6,186,31,31,31.0,0.0,182,182,182.0,0.0,455.8720044,6.630865519,172354.1429,370644.1829,1000162,3,1030524,206104.8,444085.9338,1000162,3,3,3.0,0.0,3,3,120,64,4.973149139,1.65771638,31,182,64.55555556,66.58474133,4433.527778,0,0,0,72.625,186,-1,-1,5,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98329876,7,373,373,0,53.28571429,140.9807484,7240,0,1932.5,2695.639126,121.7127539,0.132208038,8194156.333,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,46581,9316.2,15175.21767,35139,89,232,200,0.071188944,0.061019095,0,7240,854.8571429,1934.462512,3742145.209,0,0,1,920.6153846,373,251,235,1,32,995.0,995,995,98300000.0,98300000,98300000,DoS
443,276881,6,352,208,0,58.6666666667,87.8604954838,1460,0,630.3333333333,677.217148828,14930.6019553527,43.3399185932,25171.0,39157.3218006543,86065,11,276881,55376.2,43226.811074841,88228,49,191318,38263.6,51568.3061172267,103009,54,132,132,21.6699592966,21.6699592966,0,1460,318.0,533.9843942788,285139.333333333,0,1,0,344.5,352,8192,60,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,47429,1,43,43,43,43.0,0.0,78,78,78.0,0.0,2551.1817664298,42.16829366,47429.0,0.0,47429,47429,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,21.08414683,21.08414683,43,78,54.6666666667,20.2072594216,408.3333333333,0,0,0,82.0,43,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30316,1,71,71,71,71.0,0.0,139,139,139.0,0.0,6927.035228922,65.971764085,30316.0,0.0,30316,30316,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.9858820425,32.9858820425,71,139,93.6666666667,39.2598183049,1541.3333333333,0,0,0,140.5,71,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48507,2,162,81,81,81.0,0.0,163,163,163.0,0.0,10060.403653081,82.4623250253,16169.0,27960.5056463577,48455,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,64,64,41.2311625126,41.2311625126,81,163,113.8,44.9132497154,2017.2,0,0,0,142.25,162,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,59555,2,66,33,33,33.0,0.0,65,65,65.0,0.0,3291.075476,67.16480564,19851.66667,34216.21547,59361,3,191,191.0,0.0,191,191,3,3.0,0.0,3,3,40,64,33.58240282,33.58240282,33,65,45.8,17.52712184,307.2,0,0,0,57.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115291539,23,1025,437,0,44.56521739,117.223883,1460,0,189.0,457.6019619,40.03763017,0.364293862,2811988.756,4535756.81,10200000,1,115000000,5240524.5,5112725.624,10200000,1,113000000,6250743.222,5103060.023,10200000,2,480,392,0.199494258,0.164799604,0,1460,107.3488372,319.9836219,102389.5183,0,1,0,109.9047619,1025,29200,5120,4,20,50603.27273,269941,28272,10200000.0,10200000,10000000,Normal Traffic
443,406939,8,1587,1230,0,198.375,425.4939776307,1448,0,480.4285714286,621.008549899,12163.9852656049,36.8605614109,29067.0714285714,43330.3830398385,148889,3,379378,54196.8571428571,53378.9496007199,148889,219,383020,63836.6666666667,88624.187494536,217159,3,264,232,19.6589660858,17.2015953251,0,1448,309.375,515.1259878256,265354.783333333,0,1,0,330.0,1587,29200,64,3,32,0.0,0,0,0.0,0,0,Normal Traffic
443,471,1,6,6,6,6.0,0.0,6,6,6.0,0.0,25477.7070063694,4246.2845010616,471.0,0.0,471,471,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,2123.1422505308,2123.1422505308,6,6,6.0,0.0,0.0,1,0,1,9.0,6,0,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
34811,38,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.5789473684,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,26315.7894736842,26315.7894736842,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,373,0,32,0.0,0,0,0.0,0,0,Normal Traffic
52224,69,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,1,0.0,0,290,266,0,32,0.0,0,0,0.0,0,0,Normal Traffic
8479,47,1,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,1,9.0,6,335,16560,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,3631900,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.652027864,726380.0,996231.6699,2023878,60,1608022,804011.0,1104249.062,1584833,23189,3608771,1804385.5,310526.6501,2023961,1584810,104,112,0.826013932,0.826013932,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,29,0,32,0.0,0,0,0.0,0,0,Normal Traffic
49372,66,1,6,6,6,6.0,0.0,6,6,6.0,0.0,181818.181818182,30303.0303030303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,15151.5151515152,15151.5151515152,6,6,6.0,0.0,0.0,0,0,1,9.0,6,229,16425,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,104923,1,47,47,47,47.0,0.0,157,157,157.0,0.0,1944.28295,19.06159755,104923.0,0.0,104923,104923,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,9.530798776,9.530798776,47,157,83.66666667,63.50852961,4033.333333,0,0,0,125.5,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30818,2,106,53,53,53.0,0.0,138,138,138.0,0.0,12395.35336,129.7942761,10272.66667,17786.71843,30811,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,64.89713804,64.89713804,53,138,87.0,46.55641739,2167.5,0,0,0,108.75,106,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,99453842,8,387,381,0,48.375,134.4171944,4344,0,1656.428571,1547.737688,120.4780002,0.150823736,7103845.857,26500000.0,99300000,0,99300000,14200000.0,37500000.0,99300000,0,149629,24938.16667,56069.87043,139103,47,252,232,0.080439326,0.07038441,0,4344,748.875,1284.560048,1650094.517,0,0,1,798.8,387,251,235,2,20,1000.0,1000,1000,99300000.0,99300000,99300000,DoS
80,84712217,6,394,376,0,65.66666667,152.0600758,5792,0,1449.375,1895.881019,141.5262217,0.165265419,6516324.385,23400000.0,84600000,4,84600000,16900000.0,37800000.0,84600000,4,84700000,12100000.0,32000000.0,84600000,13,164,264,0.070828037,0.094437382,0,5792,799.6666667,1523.988548,2322541.095,1,0,0,856.7857143,394,0,235,3,20,9986.0,9986,9986,84600000.0,84600000,84600000,DoS
443,50567,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,850.3569522,59.32722922,25283.5,35750.61175,50563,4,50567,25283.5,35750.61175,50563,4,0,0.0,0.0,0,0,60,0,59.32722922,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,253,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
56562,46,2,12,6,6,6.0,0.0,0,0,0.0,0.0,260869.5652,43478.26087,46.0,0.0,46,46,46,46.0,0.0,46,46,0,0.0,0.0,0,0,40,0,43478.26087,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,446,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,82698127,6,335,335,0,55.83333333,136.7631773,7240,0,2319.0,3331.638186,144.2596155,0.133013895,8269812.7,26100000.0,82500000,1,82600000,16500000.0,36900000.0,82500000,1,157415,39353.75,70780.8926,145192,66,200,168,0.072553034,0.060460861,0,7240,994.1666667,2326.524401,5412715.788,0,0,1,1084.545455,335,251,235,1,32,4.0,4,4,82500000.0,82500000,82500000,DoS
53,30733,2,80,40,40,40.0,0.0,135,135,135.0,0.0,11388.40985,130.1532555,10244.33333,17699.55283,30682,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,40,40,65.07662773,65.07662773,40,135,78.0,52.03364296,2707.5,0,0,0,97.5,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,195,2,88,44,44,44.0,0.0,94,94,94.0,0.0,1415384.615,20512.82051,65.0,71.3582511,143,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,40,40,10256.41026,10256.41026,44,94,64.0,27.38612788,750.0,0,0,0,80.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,4754228,10,703,267,0,70.3,100.477803,2896,0,395.0,900.5946184,978.7077944,4.206781837,250222.5263,432946.6089,1389897,3,3726183,414020.3333,566618.7495,1485122,147,3662038,406893.1111,511401.0191,1389897,3,336,328,2.103390919,2.103390919,0,2896,221.5714286,631.2367679,398459.8571,0,1,0,232.65,703,29200,254,4,32,0.0,0,0,0.0,0,0,Normal Traffic
443,4159977,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,43.50985594,1.442315667,831995.4,1819912.899,4087456,3,4159977,1039994.25,2031828.685,4087456,3,0,0.0,0.0,0,0,100,20,1.201929722,0.240385944,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,258,705,4,20,0.0,0,0,0.0,0,0,Normal Traffic
49868,3,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,0,1,37.0,37,73,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
